Pair_ID,Layer,CosineSimilarity,LayerwiseActivationDistance,AttentionEntropy,SubspaceSimilarity,CKASimilarity
CC-008,20,0.3120325803756714,78.1555404663086,0.006201744079589844,0.10722989681723323,0.7559358212265797
CC-008,21,0.315618634223938,87.97966766357422,0.007908821105957031,0.0829439665211654,0.6667014795291292
CC-008,22,0.3199695348739624,101.88496398925781,0.008276939392089844,0.04450210156810338,0.4104036007683466
CC-008,23,0.3709457516670227,119.64685821533203,0.01494598388671875,-0.013781493407426348,0.17371399245245048
CC-008,24,0.1806929111480713,333.66668701171875,0.016496658325195312,-0.0350906198539055,0.06561632632861725
CC-009,0,0.5430399775505066,0.6872392296791077,0.00141143798828125,0.4185193356510508,0.8064641280129178
CC-009,1,0.6056369543075562,7.46915340423584,0.005725860595703125,0.23141402312622367,0.9728046645004361
CC-009,2,0.5384597778320312,9.676338195800781,0.0012311935424804688,0.27052203188097146,0.9915461722196347
CC-009,3,0.4808705449104309,11.983981132507324,0.009501457214355469,0.28468502265897794,0.9990764273753971
CC-009,4,0.4472023844718933,14.26541519165039,0.009354591369628906,0.31483046184531865,0.9987686566322656
CC-009,5,0.42141568660736084,16.8690185546875,0.010546684265136719,0.30777852414120466,0.9979179193558194
CC-009,6,0.4108419716358185,18.841651916503906,0.011850357055664062,0.2882903167535181,0.9980034820181695
CC-009,7,0.40094006061553955,21.408571243286133,0.014005661010742188,0.28599535389059205,0.9944944482229797
CC-009,8,0.3887455463409424,23.953857421875,0.015528678894042969,0.3104213734258694,0.9888284721389631
CC-009,9,0.37073278427124023,25.665441513061523,0.010847091674804688,0.3017561017062267,0.9892149430722368
CC-009,10,0.3772684335708618,27.833982467651367,0.0097503662109375,0.3106455454801853,0.983619002721188
CC-009,11,0.3713011145591736,29.706016540527344,0.007889747619628906,0.2776533093194486,0.9838926532206378
CC-009,12,0.3711935877799988,32.09943771362305,0.004847526550292969,0.287928969233959,0.983084868956482
CC-009,13,0.38501104712486267,34.76555252075195,0.0027170181274414062,0.29949407439732467,0.9781751828444162
CC-009,14,0.37502145767211914,37.000709533691406,0.003952980041503906,0.2922672633014414,0.9774135665403507
CC-009,15,0.3805549442768097,40.80115509033203,0.008015632629394531,0.31563854147377424,0.9690918062483058
CC-009,16,0.3794909715652466,45.10670471191406,0.008797645568847656,0.302792510228192,0.9595740958587389
CC-009,17,0.3643452525138855,50.81971740722656,0.006447792053222656,0.3040456925645217,0.9434256913339688
CC-009,18,0.3515661358833313,58.23749542236328,0.0049724578857421875,0.2968751968483331,0.9052106334421621
CC-009,19,0.33866995573043823,65.78911590576172,0.0031490325927734375,0.27157299284280345,0.8543928566423272
CC-009,20,0.3430141806602478,73.03731536865234,0.0019979476928710938,0.27099980791350664,0.7953752939624765
CC-009,21,0.34832563996315,83.02042388916016,0.0036115646362304688,0.30199195074812785,0.6757433072858274
CC-009,22,0.35821861028671265,95.114501953125,0.0057659149169921875,0.29204528005412184,0.4501464290010835
CC-009,23,0.411388099193573,112.35420227050781,0.009434700012207031,0.21263191532993014,0.20035235216434663
CC-009,24,0.28589916229248047,311.64776611328125,0.004067420959472656,0.1528154222198923,0.14151272152829458
CC-010,0,0.5274507999420166,0.7022612690925598,0.0002193450927734375,0.30369473546180537,0.6782957723913942
CC-010,1,0.5975872278213501,7.516904354095459,0.0034618377685546875,0.1285438208352947,0.9702359637171651
CC-010,2,0.5278820991516113,9.813257217407227,0.00023937225341796875,0.14684598598884266,0.9873304251704308
CC-010,3,0.4786863923072815,12.124963760375977,0.009075164794921875,0.1356692828941205,0.9985037198300243
CC-010,4,0.45364806056022644,14.211553573608398,0.0055217742919921875,0.16564755459698172,0.9985143117417321
CC-010,5,0.4363614320755005,16.528099060058594,0.006516456604003906,0.19278612057226846,0.9977712859954577
CC-010,6,0.4251953363418579,18.73122787475586,0.0152587890625,0.18269682336329024,0.9974771629137954
CC-010,7,0.4173983931541443,21.343799591064453,0.032680511474609375,0.19146435581748186,0.9925643077170135
CC-010,8,0.4129015803337097,23.84894561767578,0.029674530029296875,0.22569771602617356,0.9875329707808947
CC-010,9,0.40493783354759216,25.576200485229492,0.03147411346435547,0.21076331959245123,0.988613598725615
CC-010,10,0.41945794224739075,27.84950828552246,0.03120708465576172,0.21408700486744128,0.9823507543454023
